GeneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
2610028A01Rik	182.112695592184	0.689028014624121	0.331975391622016	2.07553942856295	0.0379365685674998	0.237356157816996
E2f1	332.373031361961	0.624283864996025	0.3007630436491	2.07566680208349	0.0379247783710135	0.237356157816996
Msra	350.061766848383	0.668233136514192	0.322171057288496	2.07415632595391	0.038064794855223	0.237726718805791
Myo1f	119.367850924102	-0.834288464630246	0.402205903564391	-2.0742819964518	0.0380531288453958	0.237726718805791
Psmd14	1272.28267950598	0.420336818725818	0.202608170475679	2.07462916100057	0.0380209173122268	0.237726718805791
Ankrd44	703.568886119581	-0.521047293924771	0.251375669246524	-2.07278331863447	0.0381924495716672	0.23837992679514
Thap3	115.032006122543	-0.776475800654982	0.374709560895059	-2.07220706832309	0.0382461345196595	0.238570939284973
H2-Eb2	450.606357955953	0.47678932280792	0.230153911361804	2.07161077553187	0.0383017542061763	0.238773782554305
Prdm4	223.932250997246	0.608289841216398	0.293768165526726	2.07064587861566	0.0383919013957725	0.239191496580292
Slc25a42	15.0166384239563	0.831530370535642	0.401653961158165	2.07026557920139	0.038427481054099	0.239268942274197
Fbxl14	320.645327145648	0.445786391247339	0.21538837768244	2.06968637790006	0.038481723216235	0.239462426949431
Cd300lf	96.0654674558105	-0.787522495626457	0.38088061762679	-2.06763604967192	0.038674259530922	0.240226650547842
Ostf1	2031.45916733271	-0.328098105668353	0.158676021870571	-2.06772328799606	0.0386660507635618	0.240226650547842
Smpd4	346.005746010224	0.598730357992406	0.289530314126562	2.06793668496724	0.0386459772267188	0.240226650547842
Golph3	254.721970841869	-0.555871541289943	0.268899498425662	-2.06720929025316	0.0387144371803414	0.240331785403008
AW011738	16.5199346399062	-0.683743809284137	0.33091263847276	-2.06623661290114	0.0388061433192875	0.240612055997694
Pcmtd1	594.399336911552	0.345947340728643	0.167421993579696	2.06631956370753	0.0387983153445904	0.240612055997694
A830007P12Rik	360.544605063986	-0.51070940944247	0.247223840397351	-2.0657773482591	0.0388495078941453	0.240736518941179
Spcs2	1183.62766531467	0.401333004195017	0.194341171725518	2.06509511408034	0.0389140016407795	0.240917980043217
Vezf1	600.070483162462	-0.401477824845973	0.194422650845968	-2.06497454437058	0.0389254089272612	0.240917980043217
Mtap	149.737364655774	-0.777106656646939	0.3763753427709	-2.06471192008974	0.0389502660487552	0.240927558276442
1300010F03Rik	72.6062773029335	-0.824016632358496	0.399152384212011	-2.0644161602222	0.038978275561351	0.240956612561079
Clcf1	93.3334953682874	-0.757792132138482	0.367162727379024	-2.06391356101953	0.0390259127359058	0.241106894224938
Fnbp1	1322.60523518271	0.355911189613126	0.17247835530694	2.06351219536939	0.0390639903329448	0.241197971374742
Prpf40a	344.733063758972	0.527303497655651	0.255576987535582	2.06318848477013	0.0390947237711171	0.241243620834786
Ctr9	202.985737653497	-0.622348402064623	0.302001479503274	-2.06074620259559	0.0393272592918913	0.24224466748569
Dab2ip	88.6014923581609	0.787650652384039	0.382208069912216	2.06079021974848	0.0393230579446992	0.24224466748569
Lactb	197.431985578824	-0.668828049283861	0.324539289729415	-2.06085386407759	0.0393169838975452	0.24224466748569
Rpl34	30177.4512424662	-0.290826572356732	0.141159899071956	-2.0602633911525	0.0393733676787217	0.242384233667223
Rag1ap1	1077.42575189498	-0.365166899284159	0.177291248671855	-2.05970064523625	0.0394271677049942	0.242570955594536
Pus10	138.016322891945	0.7042654505104	0.342071581976582	2.05882478293275	0.0395110266514823	0.242742111786935
Rnf19b	959.808462856514	0.374420009991794	0.181852000421109	2.05892708974749	0.0395012235396014	0.242742111786935
Slc35a4	547.73294341085	-0.387815675294501	0.188381261214138	-2.05867437554556	0.0395254425442543	0.242742111786935
Acsl3	157.077361927553	0.756030870517683	0.367438340773346	2.05757207842401	0.0396312292414474	0.243247259762233
D16Ertd472e	297.995354720332	0.639435107184722	0.310892812150019	2.05677031502474	0.0397083247958348	0.243431343469601
Rhot1	198.996420356689	-0.583089524559436	0.283481532188703	-2.05688716318668	0.0396970810533652	0.243431343469601
Mad2l1	509.632950669561	0.561637612928901	0.273182107623063	2.05590921680658	0.0397912675534933	0.243795223137467
Khk	29.9928924078055	-0.807971759275848	0.393123335172941	-2.05526278138745	0.0398536301140248	0.243888171023422
Ppfibp2	83.2347349830152	-0.829503865850572	0.403565349759839	-2.05543876932003	0.0398366440936569	0.243888171023422
Mier3	161.71140442649	0.699044499571062	0.34019689283789	2.05482329288695	0.0398960755453822	0.243934419169316
Pdcd4	54.5253319217571	-0.829274253525238	0.403599512117749	-2.05469587704382	0.0399083884302742	0.243934419169316
Polb	545.825031253102	0.44727508395345	0.217782963526467	2.05376525652381	0.03999841715133	0.244195888763229
Suv420h1	351.563729063703	-0.475864060941163	0.231701017293673	-2.05378494449173	0.0399965107444625	0.244195888763229
Epn2	95.9065975094841	0.81740688767054	0.398390948572455	2.05177073073456	0.040191949091375	0.245157677710322
Ulk2	120.299363409522	-0.756606342325096	0.368778893438492	-2.05165305224088	0.0402033923876737	0.245157677710322
Zcchc7	579.784002534541	-0.405194395326406	0.197532752971513	-2.05127701219676	0.0402399778118704	0.245236091193097
Ciita	1071.0848045584	0.370512559941657	0.180720146539047	2.05020063915011	0.0403448556592668	0.245397889014907
Cpt2	129.739561222194	0.76747089542375	0.374615534946613	2.04868945312992	0.0404924911770546	0.245397889014907
Ero1lb	569.376240659941	0.482378435624185	0.235415313262909	2.04905292242171	0.0404569402260508	0.245397889014907
Notch1	36.4441672237898	-0.824507305681482	0.40230462138633	-2.04946018974441	0.0404171368300415	0.245397889014907
Rbm14	742.039714735175	0.439301679552519	0.214396453075982	2.0490156121978	0.0404605883218106	0.245397889014907
Rbm25	814.192048848062	0.387547955580266	0.1890827578039	2.04962081197375	0.0404014478944468	0.245397889014907
Slamf6	582.142880348334	-0.4416228247614	0.215575894686237	-2.0485723851647	0.040503947238722	0.245397889014907
Tpr	882.728851715166	0.375552458721407	0.183274622236097	2.04912417299988	0.0404499743063567	0.245397889014907
Ttc14	201.730130626512	-0.613346546619247	0.299234518932713	-2.04971855789528	0.0403919029922135	0.245397889014907
Vps16	662.724117757662	-0.431113502866071	0.210227357271555	-2.05070124298425	0.0402960498578148	0.245397889014907
Helq	238.515478913197	0.642582780650214	0.313883356443426	2.04720246377904	0.0406382096368128	0.246067097133039
Hcls1	770.715815654338	0.35113172290151	0.171548276536096	2.04683911719525	0.040673883516572	0.246138911023002
Med28	2278.99234302943	0.33063697461563	0.161567052967028	2.04643811064069	0.0407132857158284	0.246233189677473
Ldlr	214.389552618836	0.618623575737433	0.302481286229543	2.04516313537486	0.0408387775671314	0.24670345115948
Prm1	12.4687406159902	0.675017665802389	0.330046470789049	2.04522006912726	0.0408331667708102	0.24670345115948
Ifit2	37.0975095229441	-0.777951717536002	0.380524679789271	-2.04441855904542	0.0409122154037245	0.247002721035571
Med22	121.724969179893	-0.714090372579441	0.349399862026158	-2.04376260608248	0.0409770049736853	0.247242561885358
Rnf220	820.108846284705	-0.379314047749281	0.185616867843379	-2.04353220780205	0.0409997824179087	0.247242561885358
Smg6	143.003751050685	0.683394019665998	0.334507756701125	2.04298407428738	0.0410540146635078	0.247425245225665
Bub3	1378.64018780786	0.386772189962711	0.18949713983613	2.0410450009809	0.0412463543326039	0.248217883427727
Coq10a	136.792724064225	-0.719434914563435	0.35250311294986	-2.04093208863596	0.0412575777601426	0.248217883427727
Cul9	23.7239076730091	-0.736345289566669	0.360779488409333	-2.04098434978439	0.0412523827080256	0.248217883427727
Clk2	625.712955283261	-0.423321907536739	0.207489640741638	-2.04020743408512	0.0413296696317951	0.248506960624918
3110056O03Rik	165.096200334013	-0.585636115895113	0.287106302525009	-2.03978843635486	0.0413714020559986	0.248613262587675
Sfrs16	180.27036677335	-0.563382205524626	0.276235750260253	-2.03949780212677	0.0414003703569045	0.248642782108637
Ahcyl1	424.684167705357	-0.501851855110361	0.24612990986256	-2.03897143338084	0.0414528786843855	0.248813562184558
Nfxl1	48.8178481475097	-0.816973205982318	0.40079401166758	-2.03838675778399	0.0415112695591187	0.249019432480007
Abhd8	226.616465608569	-0.642010245734979	0.315078194704477	-2.03762195075779	0.0415877550758299	0.249138189926716
Btk	76.8109144414497	-0.81355066590429	0.39934253482009	-2.03722517630336	0.0416274820049766	0.249138189926716
Herc3	462.405109426068	0.532654997051115	0.261457939755084	2.03724927057129	0.0416250686572982	0.249138189926716
Wdr83	114.720489825715	-0.770126031297906	0.377956127907232	-2.03760694544667	0.04158925689408	0.249138189926716
Rab3gap2	173.881857431974	-0.53622957224783	0.2633115311735	-2.03648343791864	0.0417018345263907	0.249438750963411
Rpl3	8825.48692928232	-0.20023028696434	0.0983837459220075	-2.03519682126222	0.0418310727831671	0.25006707246201
Taf1b	192.868526772521	-0.613278097934969	0.301446877585202	-2.03444833414017	0.0419064127873673	0.250372648884525
Acox3	472.226249487545	-0.566136004638502	0.278389426643371	-2.03361173398208	0.0419907578182945	0.250681201785175
Trmt112	771.293079176367	-0.362839735388644	0.17843508429638	-2.03345511797427	0.0420065636118346	0.250681201785175
4933409K07Rik	1652.44537344626	0.345056635369246	0.169790235811883	2.03225252453002	0.0421280979952851	0.251010098764897
Bcat1	109.122796920079	0.813359998945234	0.4002257807839	2.03225288823761	0.0421280611939789	0.251010098764897
Bin3	387.545844799165	0.525591667605186	0.258633268082207	2.03218894267742	0.0421345318650441	0.251010098764897
Rg9mtd1	138.388011601632	-0.717105281382335	0.353124953525203	-2.03074088710968	0.0422812863496951	0.251739271722609
Gpd2	419.614524193593	0.443261058783054	0.218362348949682	2.02993355271698	0.042363293961225	0.252082329524019
Eif4e3	75.2275948692699	-0.787874987705302	0.388374671783566	-2.0286466779285	0.0424942905901993	0.252571010661472
Rpl11	7839.96793324635	-0.267277930565045	0.131745782321414	-2.02873994032674	0.0424847855007761	0.252571010661472
Cnksr3	22.0091743778352	-0.716318336758988	0.353185614376606	-2.02816396704983	0.0425435161246109	0.252718265898838
Ap2m1	1012.16897247654	0.304884418167307	0.15038266122694	2.02739076220503	0.0426224659254322	0.252948852363043
Lrrc51	39.6842047154265	-0.779913325244891	0.384704574897537	-2.02730452439411	0.0426312791037559	0.252948852363043
Lifr	22.5723181405047	-0.808189256643348	0.399091070695093	-2.02507476610723	0.0428596875640046	0.254158193150632
Eri3	112.674724827449	-0.684321009535476	0.338079226780403	-2.02414391458595	0.0429553463024473	0.254437846465314
Prmt6	128.085170010368	0.69306509909815	0.34240032841679	2.02413678252817	0.0429560799227914	0.254437846465314
Asap1	667.896971579699	0.496868922684451	0.245620512498527	2.02291297917323	0.043082120155249	0.254892268989498
Mgll	114.85663756894	0.794009133637723	0.392496646248094	2.02297049217546	0.0430761898655627	0.254892268989498
Chd8	272.001783153011	-0.519985122264351	0.257302644188666	-2.0209085837574	0.0432892291742014	0.255922306467003
Rpl29	6308.70467660424	-0.270877287377831	0.13404795280735	-2.02074915509623	0.0433057385846351	0.255922306467003
Cdh17	17.5709895537631	-0.782874715602121	0.387480165330366	-2.02042526469617	0.0433392949814903	0.255974258816391
Alg2	39.2726754712148	-0.782304263462767	0.387259815514797	-2.0201018337594	0.0433728256956776	0.256026000223029
Ccdc104	289.152113561274	0.573376705056053	0.283890054715265	2.01971395451361	0.0434130667926135	0.256059979693739
Rpa2	683.743520948507	0.478247584097949	0.236806774290867	2.0195688469221	0.0434281292959679	0.256059979693739
Ift80	72.1356587861095	0.7791205457677	0.385868203888733	2.01913642512085	0.0434730418628097	0.256102985640742
LOC100503302	684.16620236096	-0.323925815124652	0.160437026315821	-2.0190215598175	0.0434849786957722	0.256102985640742
Bms1	222.65679677894	-0.521267939971989	0.258256190130529	-2.01841411703831	0.0435481503580673	0.256135268966523
Car15	18.8055817373266	-0.739034052826699	0.366112786760279	-2.01859667171526	0.0435291572464697	0.256135268966523
Setd3	365.685380382577	0.532556524075895	0.263869906322647	2.01825411430098	0.0435648029066513	0.256135268966523
Cenpv	90.7004832554563	0.74050710030999	0.367070711442839	2.01734182876997	0.0436598533230937	0.256548177343659
Ccdc18	7.61113112885324	0.730303731769141	0.362070324864958	2.01702178172575	0.0436932402843059	0.256598483851469
A430107D22Rik	1133.5969793841	-0.330932032234884	0.164095344794172	-2.01670579168457	0.0437262251747375	0.256646373314075
Ppp3ca	798.515501721922	-0.405074652045774	0.20113032505523	-2.01399093813696	0.0440104849041974	0.258168202025984
Prr13	1631.13923340145	-0.283744903487654	0.140975519592548	-2.01272465111491	0.0441436045530796	0.25880221024426
Cd81	1951.04837554563	0.274618380857284	0.136500973685342	2.01184191909376	0.0442366035218263	0.259050499542691
Lrsam1	70.9295371405785	-0.810345502082198	0.402882017593596	-2.01137173339821	0.0442862067232909	0.259050499542691
Mcfd2	152.378441532179	-0.718635630232217	0.357261006112515	-2.01151432128557	0.0442711591657729	0.259050499542691
Rexo4	340.539419901158	-0.450140587156447	0.223730124628833	-2.01198022797881	0.044222021271657	0.259050499542691
Gm561	54.2073043173775	-0.809129527312772	0.402406464481	-2.01072696075183	0.0443543046474414	0.259068546099199
Leng9	95.5606285058794	0.737670251162719	0.366812571380198	2.01102772565047	0.0443225282528398	0.259068546099199
Thumpd2	66.1394033167793	-0.797911424272898	0.396846348207541	-2.01063063293103	0.0443644859322351	0.259068546099199
Fut8	334.772880166233	0.458463703387867	0.228137901292689	2.00959025567471	0.0444745734271742	0.259564760555207
Thap4	176.527460367247	0.635008684102252	0.316105795415459	2.00884859851322	0.044553192509978	0.259876861051429
Dtymk	779.117462203698	0.373292795946636	0.185853823697695	2.00852900693518	0.0445871068240461	0.25992799556308
Pptc7	478.638225583113	0.450265277946791	0.224324029411594	2.00720929954693	0.0447273818426856	0.260598770420518
Gtf2h2	217.577655834477	0.587776237378607	0.292871591384292	2.00694179520934	0.0447558608807867	0.260617790458485
Tnfaip8l1	18.0723616785155	-0.726344691858183	0.362027010538212	-2.00632734772566	0.0448213340878665	0.260852088475331
Gpr146	58.1137325103027	-0.787945486520475	0.393002426816328	-2.00493796667756	0.0449696791929515	0.261105081259416
Hmgb1	1272.72913435424	0.42817390301787	0.213519041715642	2.00531952362403	0.0449288989332757	0.261105081259416
Hsf2	15.7941880876774	0.772723786836761	0.38547304223199	2.00461174239965	0.0450045703237802	0.261105081259416
Mrps36	594.945784873848	0.418955323973235	0.209007247591447	2.00450141706177	0.0450163752713119	0.261105081259416
Pacsin1	275.149178686704	0.529763577781516	0.264223973357108	2.00497922671658	0.0449652678744987	0.261105081259416
Wdr33	421.285369902408	-0.456266037080799	0.227584480171432	-2.00482052527092	0.0449822374426475	0.261105081259416
Fignl1	232.405563924725	0.717185315042027	0.357899753338353	2.00387205733559	0.0450837674827062	0.261274521741012
Psmd8	2397.25627276496	0.277784248539795	0.138631735050332	2.00375656006139	0.0450961442323882	0.261274521741012
Bola1	166.275318423901	-0.648609164780726	0.323741928688994	-2.00347593963901	0.0451262276035214	0.2613023465042
4930444A02Rik	94.4649816219185	-0.782402368453973	0.390722822530047	-2.00244859869634	0.0452365061039281	0.261794248090818
Plekho1	2631.6572890169	0.298298755142638	0.14902243028061	2.00170373400125	0.0453166045787948	0.262111038011428
Bin1	1408.7730024239	-0.376113662996741	0.188054624457051	-2.00002347234295	0.045497729366886	0.263011482514616
RP23-269N23.3	70.5031582341353	-0.742057013139024	0.371163153307768	-1.99927446064052	0.0455786659019894	0.263332079800426
Fam118a	176.84048388428	0.652614380767025	0.326471306525713	1.99899460602558	0.0456089374860261	0.26335976416512
Dnajb6	986.630158934113	-0.391946349249373	0.196148375204387	-1.99821359132322	0.0456935086643277	0.263406640019236
Pycr2	1207.36084713199	0.42823069257391	0.214299550972828	1.99828086727167	0.0456862185775633	0.263406640019236
Rad51	282.035313439084	0.592820831070178	0.296638748628132	1.99846053090434	0.0456667548555899	0.263406640019236
